order_id,order_date,region,segment,category,account,order_value
ORD-129073,2025-12-11,North,consumer,grocery,,2062.45
ORD-129074,2025-12-11,North,consumer,fashion,,2697.57
ORD-129075,2025-12-11,North,smb,electronics,,25038.5
ORD-129076,2025-12-11,North-West,consumer,fashion,,3233.72
ORD-129077,2025-12-11,North-West,consumer,grocery,,3060.88
ORD-129078,2025-12-11,North-West,consumer,fashion,,996.35
ORD-129079,2025-12-11,North-West,consumer,grocery,,3299.02
ORD-129080,2025-12-11,North-West,consumer,grocery,,3937.8
ORD-129081,2025-12-11,North-West,consumer,fashion,,3493.56
ORD-129082,2025-12-11,North-West,consumer,grocery,,1292.65
ORD-129083,2025-12-11,North-West,consumer,grocery,,1423.02
ORD-129084,2025-12-11,North-West,consumer,grocery,,2468.49
ORD-129085,2025-12-11,North-West,consumer,fashion,,2926.95
ORD-129086,2025-12-11,North-West,consumer,grocery,,3183.83
ORD-129087,2025-12-11,North-West,consumer,electronics,,1687.3
ORD-129088,2025-12-11,North-West,consumer,electronics,,2333.05
ORD-129089,2025-12-11,North-West,consumer,grocery,,1663.6
ORD-129090,2025-12-11,North-West,consumer,electronics,,1493.94
ORD-129091,2025-12-11,North-West,consumer,fashion,,2765.73
ORD-129092,2025-12-11,North-West,consumer,fashion,,2333.92
ORD-129093,2025-12-11,North-West,consumer,fashion,,2809.89
ORD-129094,2025-12-11,North-West,consumer,grocery,,1885.47
ORD-129095,2025-12-11,North-West,consumer,electronics,,3002.71
ORD-129096,2025-12-11,North-West,consumer,fashion,,1385.22
ORD-129097,2025-12-11,North-West,consumer,electronics,,1990.12
ORD-129098,2025-12-11,North-West,consumer,grocery,,1403.95
ORD-129099,2025-12-11,North-West,consumer,electronics,,2656.07
ORD-129100,2025-12-11,North-West,consumer,fashion,,4031.25
ORD-129101,2025-12-11,North-West,consumer,fashion,,2731.8
ORD-129102,2025-12-11,North-West,consumer,fashion,,2308.47
ORD-129103,2025-12-11,North-West,consumer,fashion,,2222.28
ORD-129104,2025-12-11,North-West,consumer,electronics,,1877.98
ORD-129105,2025-12-11,North-West,consumer,fashion,,3394.66
ORD-129106,2025-12-11,North-West,consumer,grocery,,2770.74
ORD-129107,2025-12-11,North-West,consumer,grocery,,893.83
ORD-129108,2025-12-11,North-West,consumer,grocery,,3379.47
ORD-129109,2025-12-11,North-West,consumer,electronics,,1616.5
ORD-129110,2025-12-11,North-West,consumer,fashion,,1809.66
ORD-129111,2025-12-11,North-West,consumer,grocery,,2762.06
ORD-129112,2025-12-11,North-West,consumer,electronics,,1861.58
ORD-129113,2025-12-11,North-West,consumer,grocery,,4418.54
ORD-129114,2025-12-11,North-West,consumer,electronics,,2185.33
ORD-129115,2025-12-11,North-West,consumer,fashion,,2969.84
ORD-129116,2025-12-11,North-West,consumer,electronics,,1009.96
ORD-129117,2025-12-11,North-West,consumer,grocery,,1845.35
ORD-129118,2025-12-11,North-West,consumer,electronics,,2282.18
ORD-129119,2025-12-11,North-West,consumer,fashion,,3297.14
ORD-129120,2025-12-11,North-West,smb,fashion,,12699.83
ORD-129121,2025-12-11,North-West,smb,grocery,,17326.62
ORD-129122,2025-12-11,North-West,smb,fashion,,25257.22
ORD-129123,2025-12-11,North-West,smb,fashion,,16814.29
ORD-129124,2025-12-11,South,consumer,electronics,,2644.72
ORD-129125,2025-12-11,South,consumer,electronics,,1759.39
ORD-129126,2025-12-11,South,consumer,electronics,,1507.72
ORD-129127,2025-12-11,South,consumer,electronics,,2984.74
ORD-129128,2025-12-11,South,consumer,electronics,,2482.07
ORD-129129,2025-12-11,South,consumer,electronics,,3304.8
ORD-129130,2025-12-11,South,consumer,grocery,,3061.07
ORD-129131,2025-12-11,South,consumer,electronics,,1312.62
ORD-129132,2025-12-11,South,consumer,fashion,,888.67
ORD-129133,2025-12-11,South,consumer,grocery,,3407.2
ORD-129134,2025-12-11,South,consumer,fashion,,2288.14
ORD-129135,2025-12-11,South,consumer,electronics,,5113.29
ORD-129136,2025-12-11,South,consumer,electronics,,3270.3
ORD-129137,2025-12-11,South,consumer,fashion,,3634.11
ORD-129138,2025-12-11,South,consumer,grocery,,1550.12
ORD-129139,2025-12-11,South,consumer,grocery,,2324.59
ORD-129140,2025-12-11,South,consumer,fashion,,3127.81
ORD-129141,2025-12-11,South,consumer,grocery,,2324.24
ORD-129142,2025-12-11,South,consumer,fashion,,2450.41
ORD-129143,2025-12-11,South,consumer,grocery,,2619.1
ORD-129144,2025-12-11,South,consumer,grocery,,1748.45
ORD-129145,2025-12-11,South,consumer,electronics,,1604.88
ORD-129146,2025-12-11,South,consumer,electronics,,2235.05
ORD-129147,2025-12-11,South,consumer,electronics,,2026.92
ORD-129148,2025-12-11,South,consumer,electronics,,1610.22
ORD-129149,2025-12-11,South,consumer,fashion,,2285.91
ORD-129150,2025-12-11,South,consumer,electronics,,1224.67
ORD-129151,2025-12-11,South,consumer,fashion,,3086.17
ORD-129152,2025-12-11,South,consumer,fashion,,2930.67
ORD-129153,2025-12-11,South,consumer,grocery,,3015.32
ORD-129154,2025-12-11,South,consumer,grocery,,1645.22
ORD-129155,2025-12-11,South,consumer,fashion,,1531.19
ORD-129156,2025-12-11,South,consumer,grocery,,3589.15
ORD-129157,2025-12-11,South,consumer,fashion,,2223.88
ORD-129158,2025-12-11,South,consumer,fashion,,2913.11
ORD-129159,2025-12-11,South,consumer,grocery,,1362.75
ORD-129160,2025-12-11,South,consumer,grocery,,2142.74
ORD-129161,2025-12-11,South,consumer,electronics,,3472.62
ORD-129162,2025-12-11,South,consumer,grocery,,2520.29
ORD-129163,2025-12-11,South,consumer,electronics,,2175.19
ORD-129164,2025-12-11,South,consumer,grocery,,2909.73
ORD-129165,2025-12-11,South,consumer,fashion,,2684.43
ORD-129166,2025-12-11,South,consumer,electronics,,4276.06
ORD-129167,2025-12-11,South,consumer,grocery,,2436.79
ORD-129168,2025-12-11,South,consumer,grocery,,2982.78
ORD-129169,2025-12-11,South,consumer,electronics,,2278.65
ORD-129170,2025-12-11,South,smb,electronics,,15524.66
ORD-129171,2025-12-11,South,smb,grocery,,18167.3
ORD-129172,2025-12-11,South,smb,fashion,,17611.59
ORD-129173,2025-12-11,East,consumer,fashion,,2128.81
ORD-129174,2025-12-11,East,consumer,fashion,,2388.81
ORD-129175,2025-12-11,East,consumer,electronics,,3254.86
ORD-129176,2025-12-11,East,consumer,fashion,,4210.4
ORD-129177,2025-12-11,East,consumer,grocery,,2574.25
ORD-129178,2025-12-11,East,consumer,electronics,,1276.76
ORD-129179,2025-12-11,East,consumer,electronics,,2937.08
ORD-129180,2025-12-11,East,consumer,fashion,,2232.18
ORD-129181,2025-12-11,East,consumer,electronics,,1449.8
ORD-129182,2025-12-11,East,consumer,fashion,,2281.26
ORD-129183,2025-12-11,East,consumer,fashion,,2829.39
ORD-129184,2025-12-11,East,consumer,grocery,,3347.49
ORD-129185,2025-12-11,East,consumer,grocery,,1965.3
ORD-129186,2025-12-11,East,consumer,fashion,,2003.89
ORD-129187,2025-12-11,East,consumer,electronics,,2308.51
ORD-129188,2025-12-11,East,consumer,fashion,,3980.42
ORD-129189,2025-12-11,East,consumer,grocery,,3607.97
ORD-129190,2025-12-11,East,consumer,fashion,,2908.1
ORD-129191,2025-12-11,East,consumer,electronics,,2874.19
ORD-129192,2025-12-11,East,consumer,fashion,,2116.58
ORD-129193,2025-12-11,East,consumer,fashion,,3094.98
ORD-129194,2025-12-11,East,consumer,grocery,,1505.64
ORD-129195,2025-12-11,East,smb,fashion,,19887.85
ORD-129196,2025-12-11,East,smb,electronics,,18807.26
ORD-129197,2025-12-11,West,consumer,fashion,,2481.78
ORD-129198,2025-12-11,West,consumer,electronics,,4167.72
ORD-129199,2025-12-11,West,consumer,electronics,,1685.73
ORD-129200,2025-12-11,West,consumer,grocery,,1053.66
ORD-129201,2025-12-11,West,consumer,grocery,,3221.66
ORD-129202,2025-12-11,West,consumer,grocery,,3340.8
ORD-129203,2025-12-11,West,consumer,fashion,,3362.27
ORD-129204,2025-12-11,West,consumer,grocery,,2190.38
ORD-129205,2025-12-11,West,consumer,grocery,,1759.99
ORD-129206,2025-12-11,West,consumer,electronics,,1281.2
ORD-129207,2025-12-11,West,consumer,fashion,,1601.35
ORD-129208,2025-12-11,West,consumer,grocery,,1045.51
ORD-129209,2025-12-11,West,consumer,electronics,,2004.17
ORD-129210,2025-12-11,West,consumer,grocery,,3893.31
ORD-129211,2025-12-11,West,consumer,electronics,,1909.72
ORD-129212,2025-12-11,West,consumer,grocery,,2515.57
ORD-129213,2025-12-11,West,consumer,electronics,,2892.44
ORD-129214,2025-12-11,West,consumer,electronics,,2075.12
ORD-129215,2025-12-11,West,consumer,electronics,,2068.14
ORD-129216,2025-12-11,West,consumer,electronics,,3557.31
ORD-129217,2025-12-11,West,consumer,grocery,,2567.78
ORD-129218,2025-12-11,West,consumer,fashion,,3416.31
ORD-129219,2025-12-11,West,consumer,grocery,,4549.03
ORD-129220,2025-12-11,West,consumer,electronics,,1617.09
ORD-129221,2025-12-11,West,consumer,grocery,,2259.96
ORD-129222,2025-12-11,West,consumer,grocery,,2249.68
ORD-129223,2025-12-11,West,consumer,grocery,,1953.99
ORD-129224,2025-12-11,West,consumer,electronics,,2011.63
ORD-129225,2025-12-11,West,consumer,grocery,,3662.61
ORD-129226,2025-12-11,West,consumer,electronics,,2489.32
ORD-129227,2025-12-11,West,consumer,electronics,,4640.52
ORD-129228,2025-12-11,West,consumer,fashion,,2034.31
ORD-129229,2025-12-11,West,consumer,electronics,,3755.47
ORD-129230,2025-12-11,West,consumer,fashion,,3983.06
ORD-129231,2025-12-11,West,consumer,grocery,,2325.33
ORD-129232,2025-12-11,West,consumer,electronics,,2802.5
ORD-129233,2025-12-11,West,consumer,grocery,,3194.55
ORD-129234,2025-12-11,West,consumer,electronics,,1898.78
ORD-129235,2025-12-11,West,consumer,fashion,,3897.34
ORD-129236,2025-12-11,West,consumer,electronics,,1669.79
ORD-129237,2025-12-11,West,consumer,grocery,,1931.41
ORD-129238,2025-12-11,West,smb,fashion,,25154.77
ORD-129239,2025-12-11,West,smb,grocery,,24082.7
ORD-129240,2025-12-11,North-West,enterprise,fashion,ENT-001|Meridian Retail Group,53853.55
ORD-129241,2025-12-11,North,enterprise,fashion,ENT-006|Deccan Supplies,55860.55
ORD-129242,2025-12-11,North-West,enterprise,electronics,ENT-012|Juniper Stores,79799.83
ORD-129243,2025-12-11,South,enterprise,electronics,ENT-026|Xenia Traders,87681.62
ORD-129244,2025-12-11,East,enterprise,electronics,ENT-029|Anvil Supplies,72857.16
ORD-129245,2025-12-11,West,enterprise,fashion,ENT-038|Jubilee Stores,116511.27
ORD-129246,2025-12-11,West,enterprise,fashion,ENT-040|Ladakh Traders,76029.61
ORD-129247,2025-12-12,North,consumer,electronics,,2700.0
ORD-129248,2025-12-12,North,consumer,electronics,,1635.05
ORD-129249,2025-12-12,North,consumer,grocery,,3296.12
ORD-129250,2025-12-12,North,consumer,electronics,,1850.04
ORD-129251,2025-12-12,North,consumer,grocery,,2826.11
ORD-129252,2025-12-12,North,consumer,electronics,,1701.2
ORD-129253,2025-12-12,North,consumer,grocery,,1204.32
ORD-129254,2025-12-12,North,consumer,grocery,,1716.22
ORD-129255,2025-12-12,North,consumer,electronics,,300.0
ORD-129256,2025-12-12,North,consumer,fashion,,1424.58
ORD-129257,2025-12-12,North,consumer,grocery,,4327.19
ORD-129258,2025-12-12,North,consumer,electronics,,300.0
ORD-129259,2025-12-12,North,consumer,grocery,,986.36
ORD-129260,2025-12-12,North,consumer,grocery,,3967.48
ORD-129261,2025-12-12,North,consumer,grocery,,1536.48
ORD-129262,2025-12-12,North,consumer,grocery,,2037.04
ORD-129263,2025-12-12,North,consumer,electronics,,2386.21
ORD-129264,2025-12-12,North,consumer,electronics,,916.62
ORD-129265,2025-12-12,North,consumer,fashion,,3339.38
ORD-129266,2025-12-12,North,consumer,electronics,,2291.51
ORD-129267,2025-12-12,North,consumer,grocery,,1828.55
ORD-129268,2025-12-12,North,consumer,fashion,,3249.61
ORD-129269,2025-12-12,North,consumer,fashion,,1202.3
ORD-129270,2025-12-12,North,consumer,electronics,,2434.56
ORD-129271,2025-12-12,North,consumer,electronics,,1486.59
ORD-129272,2025-12-12,North,consumer,electronics,,1269.95
ORD-129273,2025-12-12,North,consumer,electronics,,4202.26
ORD-129274,2025-12-12,North,consumer,grocery,,2513.42
ORD-129275,2025-12-12,North,consumer,grocery,,3252.84
ORD-129276,2025-12-12,North,consumer,grocery,,1932.12
ORD-129277,2025-12-12,North,consumer,fashion,,1473.87
ORD-129278,2025-12-12,North,consumer,electronics,,300.0
ORD-129279,2025-12-12,North,consumer,grocery,,2114.71
ORD-129280,2025-12-12,North,consumer,grocery,,907.51
ORD-129281,2025-12-12,North,consumer,fashion,,2485.02
ORD-129282,2025-12-12,North,consumer,grocery,,1236.59
ORD-129283,2025-12-12,North,consumer,electronics,,2821.09
ORD-129284,2025-12-12,North,consumer,fashion,,4252.68
ORD-129285,2025-12-12,North,consumer,electronics,,4943.41
ORD-129286,2025-12-12,North,smb,grocery,,16244.03
ORD-129287,2025-12-12,North,smb,grocery,,13967.28
ORD-129288,2025-12-12,North,smb,grocery,,6219.34
ORD-129289,2025-12-12,North,smb,fashion,,13268.68
ORD-129290,2025-12-12,North-West,consumer,grocery,,1680.71
ORD-129291,2025-12-12,North-West,consumer,electronics,,1797.52
ORD-129292,2025-12-12,North-West,consumer,fashion,,3129.64
ORD-129293,2025-12-12,North-West,consumer,fashion,,2135.07
ORD-129294,2025-12-12,North-West,consumer,grocery,,2477.43
ORD-129295,2025-12-12,North-West,consumer,electronics,,3270.82
ORD-129296,2025-12-12,North-West,consumer,electronics,,2131.06
ORD-129297,2025-12-12,North-West,consumer,grocery,,1317.6
ORD-129298,2025-12-12,North-West,consumer,grocery,,3249.77
ORD-129299,2025-12-12,North-West,consumer,fashion,,2057.61
ORD-129300,2025-12-12,North-West,consumer,fashion,,4003.49
ORD-129301,2025-12-12,North-West,consumer,electronics,,3307.86
ORD-129302,2025-12-12,North-West,consumer,fashion,,2876.35
ORD-129303,2025-12-12,North-West,consumer,fashion,,2603.71
ORD-129304,2025-12-12,North-West,consumer,fashion,,3410.39
ORD-129305,2025-12-12,North-West,consumer,grocery,,2624.35
ORD-129306,2025-12-12,North-West,consumer,grocery,,445.59
ORD-129307,2025-12-12,North-West,consumer,grocery,,2308.45
ORD-129308,2025-12-12,North-West,consumer,grocery,,2914.46
ORD-129309,2025-12-12,North-West,consumer,electronics,,1496.28
ORD-129310,2025-12-12,North-West,consumer,grocery,,4733.05
ORD-129311,2025-12-12,North-West,consumer,fashion,,2268.18
ORD-129312,2025-12-12,North-West,consumer,electronics,,2905.54
ORD-129313,2025-12-12,North-West,consumer,electronics,,3455.03
ORD-129314,2025-12-12,North-West,consumer,electronics,,2943.78
ORD-129315,2025-12-12,North-West,consumer,grocery,,2304.02
ORD-129316,2025-12-12,North-West,consumer,grocery,,2760.68
ORD-129317,2025-12-12,North-West,consumer,electronics,,2226.12
ORD-129318,2025-12-12,North-West,consumer,grocery,,2315.11
ORD-129319,2025-12-12,North-West,consumer,electronics,,1367.42
ORD-129320,2025-12-12,North-West,consumer,grocery,,2165.84
ORD-129321,2025-12-12,North-West,consumer,fashion,,1317.4
ORD-129322,2025-12-12,North-West,consumer,electronics,,2395.67
ORD-129323,2025-12-12,North-West,consumer,fashion,,2033.67
ORD-129324,2025-12-12,North-West,consumer,grocery,,2851.51
ORD-129325,2025-12-12,North-West,consumer,grocery,,1053.97
ORD-129326,2025-12-12,North-West,consumer,grocery,,1564.53
ORD-129327,2025-12-12,North-West,consumer,fashion,,1571.79
ORD-129328,2025-12-12,North-West,consumer,fashion,,2386.76
ORD-129329,2025-12-12,North-West,consumer,grocery,,2179.47
ORD-129330,2025-12-12,North-West,consumer,electronics,,3386.91
ORD-129331,2025-12-12,North-West,consumer,grocery,,2437.64
ORD-129332,2025-12-12,North-West,consumer,fashion,,2400.09
ORD-129333,2025-12-12,North-West,consumer,electronics,,1450.36
ORD-129334,2025-12-12,North-West,consumer,fashion,,2140.06
ORD-129335,2025-12-12,North-West,consumer,electronics,,1198.99
ORD-129336,2025-12-12,North-West,consumer,grocery,,2844.33
ORD-129337,2025-12-12,North-West,consumer,grocery,,3147.71
ORD-129338,2025-12-12,North-West,consumer,electronics,,1043.13
ORD-129339,2025-12-12,North-West,consumer,grocery,,2440.02
ORD-129340,2025-12-12,North-West,consumer,electronics,,2305.96
ORD-129341,2025-12-12,North-West,consumer,electronics,,3483.83
ORD-129342,2025-12-12,North-West,consumer,grocery,,1500.34
ORD-129343,2025-12-12,North-West,consumer,electronics,,1716.17
ORD-129344,2025-12-12,North-West,consumer,grocery,,2637.6
ORD-129345,2025-12-12,North-West,consumer,fashion,,1960.93
ORD-129346,2025-12-12,North-West,smb,electronics,,20647.94
ORD-129347,2025-12-12,North-West,smb,electronics,,10105.89
ORD-129348,2025-12-12,North-West,smb,grocery,,24398.34
ORD-129349,2025-12-12,North-West,smb,electronics,,31106.11
ORD-129350,2025-12-12,North-West,smb,electronics,,15487.67
ORD-129351,2025-12-12,North-West,smb,electronics,,24263.5
ORD-129352,2025-12-12,North-West,smb,fashion,,10735.55
ORD-129353,2025-12-12,North-West,smb,grocery,,20080.46
ORD-129354,2025-12-12,North-West,smb,grocery,,19846.21
ORD-129355,2025-12-12,North-West,smb,electronics,,33990.69
ORD-129356,2025-12-12,North-West,smb,grocery,,16064.61
ORD-129357,2025-12-12,South,consumer,grocery,,1132.46
ORD-129358,2025-12-12,South,consumer,grocery,,2184.94
ORD-129359,2025-12-12,South,consumer,grocery,,2415.32
ORD-129360,2025-12-12,South,consumer,electronics,,2444.0
ORD-129361,2025-12-12,South,consumer,electronics,,2449.94
ORD-129362,2025-12-12,South,consumer,electronics,,2906.98
ORD-129363,2025-12-12,South,consumer,grocery,,2006.04
ORD-129364,2025-12-12,South,consumer,grocery,,2221.34
ORD-129365,2025-12-12,South,consumer,electronics,,2754.81
ORD-129366,2025-12-12,South,consumer,grocery,,1771.07
ORD-129367,2025-12-12,South,consumer,fashion,,1868.0
ORD-129368,2025-12-12,South,consumer,electronics,,2340.26
ORD-129369,2025-12-12,South,consumer,fashion,,1868.03
ORD-129370,2025-12-12,South,consumer,grocery,,1519.96
ORD-129371,2025-12-12,South,consumer,fashion,,1414.64
ORD-129372,2025-12-12,South,consumer,electronics,,2360.77
ORD-129373,2025-12-12,South,consumer,fashion,,3633.26
ORD-129374,2025-12-12,South,consumer,electronics,,2753.2
ORD-129375,2025-12-12,South,consumer,grocery,,1543.01
ORD-129376,2025-12-12,South,consumer,fashion,,3793.5
ORD-129377,2025-12-12,South,consumer,grocery,,1948.8
ORD-129378,2025-12-12,South,consumer,grocery,,3828.39
ORD-129379,2025-12-12,South,consumer,grocery,,2333.26
ORD-129380,2025-12-12,South,consumer,grocery,,2639.51
ORD-129381,2025-12-12,South,consumer,fashion,,2070.93
ORD-129382,2025-12-12,South,consumer,fashion,,2131.2
ORD-129383,2025-12-12,South,consumer,grocery,,3644.03
ORD-129384,2025-12-12,South,consumer,fashion,,2238.42
ORD-129385,2025-12-12,South,consumer,fashion,,3248.6
ORD-129386,2025-12-12,South,consumer,electronics,,2442.53
ORD-129387,2025-12-12,South,consumer,fashion,,2295.81
ORD-129388,2025-12-12,South,consumer,fashion,,2961.55
ORD-129389,2025-12-12,South,consumer,grocery,,2293.64
ORD-129390,2025-12-12,South,consumer,grocery,,1690.97
ORD-129391,2025-12-12,South,consumer,grocery,,1717.34
ORD-129392,2025-12-12,South,consumer,grocery,,2921.13
ORD-129393,2025-12-12,South,consumer,grocery,,411.54
ORD-129394,2025-12-12,South,consumer,fashion,,2738.56
ORD-129395,2025-12-12,South,consumer,grocery,,1106.05
ORD-129396,2025-12-12,South,consumer,electronics,,2557.43
ORD-129397,2025-12-12,South,consumer,fashion,,3604.73
ORD-129398,2025-12-12,South,consumer,fashion,,1604.34
ORD-129399,2025-12-12,South,consumer,grocery,,2871.61
ORD-129400,2025-12-12,South,consumer,electronics,,3411.78
ORD-129401,2025-12-12,South,smb,fashion,,9877.7
ORD-129402,2025-12-12,South,smb,grocery,,13930.01
ORD-129403,2025-12-12,South,smb,fashion,,14615.38
ORD-129404,2025-12-12,South,smb,fashion,,22066.47
ORD-129405,2025-12-12,South,smb,fashion,,23011.12
ORD-129406,2025-12-12,South,smb,grocery,,15035.02
ORD-129407,2025-12-12,South,smb,electronics,,18885.72
ORD-129408,2025-12-12,East,consumer,fashion,,1038.51
ORD-129409,2025-12-12,East,consumer,fashion,,2715.46
ORD-129410,2025-12-12,East,consumer,fashion,,2458.78
ORD-129411,2025-12-12,East,consumer,fashion,,2526.31
ORD-129412,2025-12-12,East,consumer,grocery,,3921.82
ORD-129413,2025-12-12,East,consumer,grocery,,3225.83
ORD-129414,2025-12-12,East,consumer,electronics,,2234.2
ORD-129415,2025-12-12,East,consumer,fashion,,1737.46
ORD-129416,2025-12-12,East,consumer,grocery,,2980.42
ORD-129417,2025-12-12,East,consumer,electronics,,2816.19
ORD-129418,2025-12-12,East,consumer,fashion,,2206.34
ORD-129419,2025-12-12,East,consumer,electronics,,300.0
ORD-129420,2025-12-12,East,consumer,grocery,,1537.39
ORD-129421,2025-12-12,East,consumer,fashion,,3162.6
ORD-129422,2025-12-12,East,consumer,grocery,,1236.98
ORD-129423,2025-12-12,East,consumer,electronics,,2921.18
ORD-129424,2025-12-12,East,consumer,electronics,,2799.31
ORD-129425,2025-12-12,East,consumer,grocery,,1508.06
ORD-129426,2025-12-12,East,consumer,electronics,,3209.91
ORD-129427,2025-12-12,East,consumer,electronics,,2328.44
ORD-129428,2025-12-12,East,consumer,electronics,,2266.4
ORD-129429,2025-12-12,East,consumer,electronics,,1365.38
ORD-129430,2025-12-12,East,consumer,fashion,,3567.84
ORD-129431,2025-12-12,East,consumer,grocery,,1327.07
ORD-129432,2025-12-12,East,consumer,grocery,,1316.83
ORD-129433,2025-12-12,East,smb,electronics,,18208.46
ORD-129434,2025-12-12,East,smb,electronics,,11802.85
ORD-129435,2025-12-12,West,consumer,electronics,,2133.16
ORD-129436,2025-12-12,West,consumer,electronics,,2448.53
ORD-129437,2025-12-12,West,consumer,electronics,,975.72
ORD-129438,2025-12-12,West,consumer,electronics,,642.37
ORD-129439,2025-12-12,West,consumer,grocery,,3489.98
ORD-129440,2025-12-12,West,consumer,fashion,,1714.78
ORD-129441,2025-12-12,West,consumer,electronics,,3690.49
ORD-129442,2025-12-12,West,consumer,electronics,,2124.16
ORD-129443,2025-12-12,West,consumer,electronics,,2520.87
ORD-129444,2025-12-12,West,consumer,electronics,,3147.52
ORD-129445,2025-12-12,West,consumer,grocery,,3252.82
ORD-129446,2025-12-12,West,consumer,fashion,,1937.15
ORD-129447,2025-12-12,West,consumer,fashion,,2463.98
ORD-129448,2025-12-12,West,consumer,electronics,,2383.63
ORD-129449,2025-12-12,West,consumer,fashion,,2740.53
ORD-129450,2025-12-12,West,consumer,grocery,,2573.85
ORD-129451,2025-12-12,West,consumer,electronics,,1742.89
ORD-129452,2025-12-12,West,consumer,fashion,,2534.53
ORD-129453,2025-12-12,West,consumer,fashion,,1083.01
ORD-129454,2025-12-12,West,consumer,electronics,,2402.75
ORD-129455,2025-12-12,West,consumer,fashion,,2506.56
ORD-129456,2025-12-12,West,consumer,grocery,,1517.52
ORD-129457,2025-12-12,West,consumer,fashion,,2146.24
ORD-129458,2025-12-12,West,consumer,electronics,,1937.9
ORD-129459,2025-12-12,West,consumer,electronics,,1954.95
ORD-129460,2025-12-12,West,consumer,grocery,,3081.88
ORD-129461,2025-12-12,West,consumer,electronics,,2816.12
ORD-129462,2025-12-12,West,consumer,fashion,,3265.18
ORD-129463,2025-12-12,West,consumer,electronics,,4270.45
ORD-129464,2025-12-12,West,consumer,fashion,,3387.63
ORD-129465,2025-12-12,West,consumer,electronics,,1017.45
ORD-129466,2025-12-12,West,consumer,fashion,,1810.01
ORD-129467,2025-12-12,West,consumer,electronics,,3607.87
ORD-129468,2025-12-12,West,consumer,electronics,,2044.59
ORD-129469,2025-12-12,West,consumer,electronics,,1984.78
ORD-129470,2025-12-12,West,consumer,grocery,,2700.72
ORD-129471,2025-12-12,West,consumer,electronics,,2143.8
ORD-129472,2025-12-12,West,smb,electronics,,25668.9
ORD-129473,2025-12-12,West,smb,grocery,,18996.54
ORD-129474,2025-12-12,West,smb,electronics,,9371.83
ORD-129475,2025-12-12,North,enterprise,fashion,ENT-003|Aster Distributors,66283.53
ORD-129476,2025-12-12,North-West,enterprise,grocery,ENT-012|Juniper Stores,69108.91
ORD-129477,2025-12-12,North-West,enterprise,fashion,ENT-015|Mantra Retail,102295.97
ORD-129478,2025-12-12,North-West,enterprise,grocery,ENT-018|Pinnacle Traders,86448.56
ORD-129479,2025-12-12,South,enterprise,electronics,ENT-022|Tulip Mart,108928.44
ORD-129480,2025-12-12,South,enterprise,fashion,ENT-023|Umber Trading,70740.97
ORD-129481,2025-12-12,West,enterprise,electronics,ENT-034|Falcon Wholesale,44556.06
ORD-129482,2025-12-12,West,enterprise,electronics,ENT-037|Iris Trading,79300.55
ORD-129483,2025-12-13,North,consumer,grocery,,1542.39
ORD-129484,2025-12-13,North,consumer,electronics,,3112.45
ORD-129485,2025-12-13,North,consumer,electronics,,2803.0
ORD-129486,2025-12-13,North,consumer,electronics,,3966.0
ORD-129487,2025-12-13,North,consumer,grocery,,2792.41
ORD-129488,2025-12-13,North,consumer,fashion,,804.51
ORD-129489,2025-12-13,North,consumer,fashion,,1020.96
ORD-129490,2025-12-13,North,consumer,fashion,,2204.07
ORD-129491,2025-12-13,North,consumer,fashion,,3128.07
ORD-129492,2025-12-13,North,consumer,electronics,,2688.81
ORD-129493,2025-12-13,North,consumer,fashion,,1844.88
ORD-129494,2025-12-13,North,consumer,electronics,,885.59
ORD-129495,2025-12-13,North,consumer,grocery,,3721.97
ORD-129496,2025-12-13,North,consumer,grocery,,3678.94
ORD-129497,2025-12-13,North,consumer,fashion,,1133.46
ORD-129498,2025-12-13,North,consumer,grocery,,2998.02
ORD-129499,2025-12-13,North,consumer,fashion,,2629.72
ORD-129500,2025-12-13,North,consumer,electronics,,3015.77
ORD-129501,2025-12-13,North,consumer,fashion,,3766.15
ORD-129502,2025-12-13,North,consumer,electronics,,3682.72
ORD-129503,2025-12-13,North,consumer,electronics,,2855.72
ORD-129504,2025-12-13,North,consumer,grocery,,2180.61
ORD-129505,2025-12-13,North,consumer,electronics,,2130.51
ORD-129506,2025-12-13,North,consumer,grocery,,2203.11
ORD-129507,2025-12-13,North,consumer,electronics,,4856.94
ORD-129508,2025-12-13,North,consumer,fashion,,2440.69
ORD-129509,2025-12-13,North,consumer,fashion,,3101.78
ORD-129510,2025-12-13,North,consumer,grocery,,2774.43
ORD-129511,2025-12-13,North,consumer,grocery,,1509.6
ORD-129512,2025-12-13,North,consumer,grocery,,2829.98
ORD-129513,2025-12-13,North,consumer,electronics,,1803.94
ORD-129514,2025-12-13,North,consumer,grocery,,1548.14
ORD-129515,2025-12-13,North,consumer,grocery,,2934.8
ORD-129516,2025-12-13,North,consumer,grocery,,1261.85
ORD-129517,2025-12-13,North,consumer,grocery,,3189.78
ORD-129518,2025-12-13,North,consumer,grocery,,2913.18
ORD-129519,2025-12-13,North,consumer,fashion,,3538.43
ORD-129520,2025-12-13,North,smb,grocery,,17656.28
ORD-129521,2025-12-13,North,smb,electronics,,13889.42
ORD-129522,2025-12-13,North,smb,fashion,,14608.58
ORD-129523,2025-12-13,North,smb,fashion,,26610.51
ORD-129524,2025-12-13,North,smb,grocery,,15225.13
